"http://www.statesman.com/news/news/local/austin-flooding-town-hall-meetings-tonight-wednesd/nbqB6/", "2013-11-12", "1", 
"http://www.statesman.com/news/news/politifact-none-of-its-6-congressional-districts-i/nYxN9/", "2013-07-19", "1", 
"http://www.statesman.com/news/business/tesla-lobbies-to-sell-its-electric-cars-directly-t/nXHrY/", "2013-04-10", "1", 
"http://www.statesman.com/news/news/local-govt-politics/legislator-backs-off-bill-to-ban-living-wage-requi/nXDzD/", "2013-04-05", "1", 
"http://www.statesman.com/news/news/local/austin-backs-proposed-taxing-district-to-fund-park/nW64P/", "2013-03-28", "1", 
"http://bizbeatblog.dallasnews.com/2015/02/proposed-bill-would-allow-direct-new-car-sales.html/", "2015-02-18", "1", 
"http://www.dallasnews.com/news/politics/state-politics/20130504-texas-legislature-briefs-house-votes-to-keep-criminal-justice-agency-going-after-sunset-review.ece", "2013-05-03", "1", 
"http://www.dallasnews.com/news/politics/headlines/20130224-looking-to-add-dried-fruits-to-your-breakfast-toast-and-jam.ece", "2013-02-23", "1", 
"http://www.dallasnews.com/news/education/headlines/20100311-State-Board-of-Education-continues-debate-3542.ece", "2010-03-10", "1", 
"http://trailblazersblog.dallasnews.com/2015/04/dying-patients-could-use-experimental-medical-treatments-under-bill-advancing-in-house.html/", "2015-04-20", "1", 
"www.texastribune.org/2013/05/16/misclassification-bills-likely-dead-session/", "2013-05-16", "1", 
"www.texastribune.org/2013/05/10/guest-column-early-look-legislative-partisanship/", "2013-05-10", "1", 
"www.texastribune.org/2013/02/19/evening-brief-texas-headlines-feb-19-2013/", "2013-02-19", "1", 
"www.texastribune.org/2015/04/13/tesla-makes-sales-pitch-house-panel/", "2015-04-13", "1", 
"www.texastribune.org/2012/09/17/farm-table-caucus-advances-local-food-movement/", "2012-09-17", "1", 
"www.texastribune.org/2011/11/17/texas-officials-announce-crackdown-wage-theft/", "2011-11-17", "1", 
"www.texastribune.org/2011/10/31/cities-work-make-wage-theft-prosecution-priority/", "2011-10-31", "1", 
"www.texastribune.org/2011/02/24/colin-goddard-bears-witness-to-campus-massacre-/", "2011-02-24", "1", 
"www.texastribune.org/2009/01/12/gloomy-but-still-in-the-black/", "2009-01-12", "1", 
"www.texastribune.org/2005/09/12/another-september-more-storm-clouds/", "2005-09-12", "1", 
"www.texastribune.org/2015/02/19/legislation-would-let-tesla-sell-texas/", "2015-02-19", "1", 
"www.texastribune.org/2005/01/31/it-never-hurts-to-ask/", "2005-01-31", "1", 
"http://www.texasobserver.org/whos-greenest-environment-texas-releases-2013-scorecard/", "2013-08-27", "1", 
"http://www.texasobserver.org/families-of-the-ayotzinapa-43-seek-justice-on-u-s-tour/", "2015-03-19", "1", 
"http://www.texasobserver.org/1247-capitol-offenses-meet-the-new-boss/", "2003-01-31", "1", 
"http://www.chron.com//news/politics/texas/article/Lawmaker-vows-to-continue-fighting-to-protect-gay-6265652.php", "2015-05-15", "1", 
"http://www.chron.com//news/article/After-140-day-race-to-finish-line-lawmakers-1915517.php", "2005-05-31", "1", 
"http://www.chron.com//news/article/Tax-relief-not-likely-to-benefit-rent-payers-1945873.php", "2005-04-24", "1", 
"http://www.chron.com//opinion/outlook/article/Bell-Make-room-at-table-for-voters-1929689.php", "2005-04-10", "1", 
"http://www.chron.com//news/article/Ban-on-red-light-cameras-advances-in-House-1951083.php", "2005-02-16", "1", 
"http://www.chron.com//news/article/Group-wants-tougher-protection-for-Texas-air-1939735.php", "2005-01-19", "1", 
"http://www.chron.com//business/article/Men-s-Wearhouse-garners-more-of-cleaners-market-1979812.php", "2004-11-26", "1", 
"http://www.chron.com//opinion/editorials/article/Recommended-candidates-in-Nov-4-election-5859536.php", "2014-10-30", "1", 
"http://www.chron.com//news/houston-texas/article/Perry-signs-bill-allowing-guns-inside-City-Hall-2125145.php", "2003-06-21", "1", 
"http://www.chron.com//news/article/New-rules-let-House-speaker-handpick-2132302.php", "2003-01-17", "1", 
"http://www.chron.com//news/politics/article/Hinojosa-wins-heated-S-Texas-Senate-runoff-2100289.php", "2002-04-10", "1", 
"http://www.chron.com//opinion/editorials/article/Our-recommendations-5843665.php", "2014-10-23", "1", 
"http://www.chron.com//default/article/Tesla-CEO-Let-us-sell-cars-in-Texas-4425626.php", "2013-04-10", "1", 
"http://blog.chron.com/texaspolitics/2012/01/faith-group-recognizes-top-lawmakers/", "2012-01-25", "1", 
"http://www.chron.com//news/texas/article/Leaders-Agreement-on-80-6-B-Texas-budget-reached-1389437.php", "2011-05-20", "1", 
"http://trailblazersblog.dallasnews.com/2015/04/two-years-after-west-explosion-house-panel-considers-regulations.html/", "2015-04-06", "1", 
"www.texastribune.org/2013/01/31/straus-makes-house-committee-assignments/", "2013-01-31", "1", 
